tick,employed_households(Über Haushalte),BeschäftigteLeute(über Unternehmen),openPositions,durchschnittsgehalt,durchschnittspreis,durchschnittsinventar,gesamtNachfrageLetzterMonat,geplanterMonatlicherKonsum(Haushalte),allUnternehmenMoney,allHaushalteMoney,allMoney
525.0,1000,1000,100,1.1291062480894418,1.1968366631540004,0.0,358150.65014533844,97388.8177776624,65504.90455063175,134495.0954493671,199999.99999999884
546.0,1000,1000,100,1.139682828268287,1.2064478328186192,0.0,353570.5279839182,96541.47932428,65998.1728429892,134001.82715700977,199999.99999999895
567.0,1000,1000,100,1.1510522748352967,1.2139272082808685,0.0,349240.3022621368,95646.8115872824,66319.50525827224,133680.4947417267,199999.99999999895
588.0,1000,1000,100,1.1616302473480475,1.2216672110249531,0.0,344702.71569839166,94915.42790900113,66753.37483020376,133246.6251697954,199999.99999999919
609.0,1000,1000,100,1.1731003727465028,1.2309096186052741,0.0,340587.72413265216,94168.81096896397,67391.18778119076,132608.81221880816,199999.99999999892
630.0,1000,1000,100,1.1846563421232141,1.239681828767943,0.0,335758.1342268228,93312.07155491401,67710.27838573218,132289.72161426683,199999.999999999
651.0,1000,1000,100,1.1958079152079113,1.2498547579296133,0.0,332395.7086519285,92557.78231259745,68091.22343000238,131908.7765699966,199999.999999999
672.0,1000,1000,100,1.2072499505605776,1.25795700563538,0.0,327679.99940613174,91619.09637770151,68472.81217488842,131527.1878251106,199999.999999999
693.0,1000,1000,100,1.218067626012463,1.2671512262673166,0.0,325572.9228586211,90859.80178878062,69282.25608734971,130717.74391264925,199999.99999999895
714.0,1000,1000,100,1.2296109955385832,1.2759627115910768,0.0,321867.71278328355,90054.32706709021,69514.42512627027,130485.57487372863,199999.9999999989
735.0,1000,1000,100,1.2402288911526282,1.286041580617645,0.0,318290.1471552851,89372.5023377478,70049.89238318315,129950.1076168157,199999.99999999884
756.0,1000,1000,100,1.2526756663091536,1.2962903623493738,0.0,310999.53544299956,88548.9084427588,70415.74953668071,129584.2504633183,199999.999999999
777.0,1000,1000,100,1.2648453703547853,1.3048164755224843,0.0,305896.9362954409,87690.44930088829,70897.66062235444,129102.33937764454,199999.99999999898
798.0,1000,1000,100,1.2766612968296112,1.3150975875663808,0.0,303979.4126286053,86913.0701596844,71434.36732196598,128565.63267803293,199999.9999999989
819.0,1000,1000,100,1.2886100497573167,1.3247911396930845,0.0,299852.2684551264,86039.6557893849,71813.0900120828,128186.90998791599,199999.99999999878
840.0,1000,1000,100,1.3005212416959508,1.3351052052179997,0.0,294860.6781502994,85194.85704905953,72366.52936062148,127633.47063937754,199999.999999999
861.0,1000,1000,100,1.3134702387992356,1.3444186426333247,0.0,294597.14389111364,84267.40614382549,72793.03157693543,127206.96842306343,199999.99999999886
882.0,1000,1000,100,1.3268318649657445,1.3566705247347814,0.0,289021.33832548343,83510.7082549244,73280.25402088814,126719.74597911084,199999.99999999898
903.0,1000,1000,100,1.3386457544059982,1.3664617629125857,0.0,283918.49941802316,82547.37689155118,73477.63824656246,126522.36175343642,199999.9999999989
924.0,1000,1000,100,1.3513687151356002,1.3752294213082712,0.0,280007.44703176356,81696.85136642467,73910.10326368651,126089.89673631231,199999.99999999884
945.0,1000,1000,100,1.3633216010757152,1.3854715126405892,0.0,280072.8909940964,80837.12348429346,74544.1852397954,125455.81476020366,199999.99999999907
966.0,1000,1000,100,1.374693163655017,1.3967277762945,0.0,274435.82204876543,79999.33398061113,74867.18772337669,125132.81227662212,199999.9999999988
987.0,1000,1000,100,1.3873337991344852,1.4067310831194322,0.0,269746.95101813896,78957.99624161594,75264.62210871058,124735.37789128834,199999.99999999892
1008.0,1000,1000,100,1.401269909642113,1.4190321280085199,0.0,266765.5542112869,78085.53976261901,75811.78455793753,124188.21544206154,199999.99999999907
1029.0,1000,1000,100,1.4138533981377077,1.4295697605826996,0.0,264468.22074070794,77027.02959310437,75907.69483432767,124092.3051656713,199999.99999999898
1050.0,1000,1000,100,1.4275665586646462,1.440122195079141,0.0,258070.41572740467,76052.35477913558,76374.64471360738,123625.35528639157,199999.99999999895
1071.0,1000,1000,100,1.4407882388372473,1.4518891950995803,0.0,255937.13553685797,74964.74170994482,76428.3932626272,123571.6067373717,199999.9999999989
1092.0,1000,1000,100,1.453975048512155,1.4624031800509691,0.0,255351.3929557644,73710.45239952276,76363.34569633314,123636.65430366581,199999.99999999895
1113.0,1000,1000,100,1.4685145798427583,1.4754772877002993,0.0,253114.37734060048,72304.05036575074,76509.43435745634,123490.56564254253,199999.99999999886
1134.0,1000,1000,101,1.481798006636215,1.4854548338897169,0.0,251268.3223881223,70636.90069385065,76371.61984239297,123628.38015760599,199999.99999999895
1155.0,1000,1000,100,1.4962250149316931,1.4970613759892504,0.04,246463.3295008393,68763.48251175263,75726.61619709396,124273.38380290514,199999.9999999991
1176.0,1000,1000,100,1.5089690850202653,1.5083138750911476,0.16,241893.15548248595,66330.82183400264,75003.1065122879,124996.89348771104,199999.99999999895
1197.0,1000,1000,100,1.5232792804598247,1.5204024941376921,1.36,223216.2888158408,63134.57075508908,72297.8961501525,127702.10384984642,199999.99999999892
1218.0,1000,1000,100,1.5370893271587294,1.5311921886465232,16.0,210131.72442648365,58299.95305926672,68104.80135133049,131895.1986486687,199999.99999999919
1239.0,1000,1000,100,1.5523712760670014,1.5418066850066083,48.56,216191.9247326655,53423.412951166334,63800.32116126552,136199.67883873358,199999.9999999991
1260.0,1000,1000,96,1.5663866972432827,1.5539300715735405,71.44,216915.73211573905,49792.22213031514,65028.778199719985,134971.22180027896,199999.99999999895
1281.0,1000,1000,93,1.5793833846665526,1.5644855699697002,92.05,223402.41847423173,47250.0774169544,64078.72273912849,135921.27726087076,199999.99999999924
1302.0,1000,1000,92,1.592632841689994,1.5755819329570042,112.16,219174.6700400646,45202.634519751045,64038.383325875526,135961.6166741236,199999.99999999913
1323.0,999,999,88,1.606857489231686,1.584846451567334,128.94,204354.21828131092,43873.52581783784,64082.515570943324,135917.48442905568,199999.999999999
1344.0,1000,1000,85,1.6204114373527678,1.5927901660120793,138.84,196211.59854365562,42830.50306582655,66193.61719632578,133806.38280367327,199999.99999999907
1365.0,1000,1000,82,1.6335694010378807,1.6028378892935546,159.13,203596.14449600616,42247.543165188166,64096.65668713873,135903.3433128601,199999.99999999884
1386.0,999,999,75,1.6460096448346433,1.6121653144453019,161.03,188569.3435749667,41594.69804672597,67795.08700271772,132204.91299728153,199999.99999999924
1407.0,999,999,74,1.6569785167982567,1.6214323654001956,175.31,176802.2494446085,41305.3536407163,64494.07852502603,135505.92147497274,199999.99999999878
1428.0,1000,1000,66,1.6661564693954147,1.6286372452229783,201.52,187310.83835914935,40909.9824625972,62114.53011774237,137885.46988225656,199999.99999999892
1449.0,1000,1000,63,1.6772146437772935,1.6350501487783213,210.54,182996.77048609243,40198.951166128856,65853.41406340504,134146.58593659394,199999.99999999898
1470.0,1000,1000,58,1.686041337866777,1.6409901038603032,226.28,178472.69260362085,39914.55572811357,66391.34893859616,133608.651061403,199999.99999999919
1491.0,998,998,50,1.6911084392316218,1.6465970655164708,251.77,166584.0880265118,39416.00325658406,64562.76777393701,135437.23222606193,199999.99999999895
1512.0,1000,1000,51,1.6972068824143014,1.6534914122303694,249.63,179699.58571540762,38836.81610718631,69216.61591242862,130783.38408757056,199999.99999999919
1533.0,1000,1000,50,1.70521489889469,1.6600756952795634,293.84,182245.39073886082,38582.486760501655,61288.83316504528,138711.16683495385,199999.99999999913
1554.0,999,999,41,1.7097289206036783,1.664624647369542,340.8,159879.80875902067,38359.425411764925,60917.059048598756,139082.9409514004,199999.99999999916
1575.0,996,996,37,1.71644307240457,1.6672990264759198,358.37,169958.6514083294,37883.29348017019,66167.81115862327,133832.18884137584,199999.99999999913
1596.0,994,994,43,1.7200701905520694,1.6713040188934534,363.49,139859.87206549823,37688.76525542961,67136.71224916202,132863.28775083704,199999.99999999907
1617.0,997,997,32,1.7253937778338377,1.6745259818938134,377.83,141519.47311292536,37502.81363508356,66592.91038906408,133407.08961093522,199999.9999999993
1638.0,998,998,31,1.7259209770460613,1.676932354583276,391.83,140459.4746689437,37361.19944682035,65086.295717448396,134913.70428255096,199999.99999999936
1659.0,997,997,31,1.7294394326675013,1.6803297000944366,389.15,130711.01589595266,37189.88240628098,69339.35976953311,130660.64023046603,199999.99999999913
1680.0,997,997,24,1.73083619171842,1.6816491153121533,421.28,150374.7631873473,36995.66554121703,63398.42889681372,136601.57110318533,199999.99999999904
1701.0,993,993,27,1.7302970686665973,1.6821855537955475,408.01,131831.1225102707,37114.21643718864,71745.13628235419,128254.86371764498,199999.99999999919
1722.0,994,994,27,1.7338553208538101,1.6857603866078958,393.25,160945.00994455806,36856.018370472506,72027.8724289234,127972.12757107575,199999.99999999913
1743.0,993,993,30,1.7344309742802253,1.6889972748071904,409.96,174309.84349516922,36810.340742943736,66907.20453177512,133092.795468224,199999.99999999913
1764.0,999,999,37,1.7337609320237517,1.6915688458096658,429.11,130955.77787091641,37058.45213880505,67446.01197492408,132553.98802507506,199999.99999999913
1785.0,994,994,24,1.7382254788901403,1.6935210619668584,454.93,130929.06048912863,36510.5209215048,67217.82608883674,132782.1739111624,199999.99999999913
1806.0,993,993,21,1.738244299970491,1.6939394598539252,436.3,141512.7919747854,36625.073600692056,72129.45832880029,127870.5416711988,199999.99999999907
1827.0,989,989,29,1.7377003090258785,1.6959304530051456,420.03,150245.05011107662,36676.36456540986,72213.36406045324,127786.63593954584,199999.99999999907
1848.0,997,997,32,1.7411733758734365,1.6987404498436682,435.66,162243.31358897607,36696.76837622263,66953.89491856276,133046.1050814362,199999.99999999895
1869.0,998,998,38,1.743449018174774,1.7003537505958635,459.93,126645.66168035005,36534.34502962255,67133.17217515121,132866.82782484798,199999.99999999919
1890.0,995,995,33,1.7484619783777908,1.702451680062547,459.21,123135.63166266718,36433.058877282296,73048.15134492924,126951.84865506986,199999.9999999991
1911.0,993,993,29,1.7483459003153599,1.7031948753826915,447.29,146537.22229669584,36418.32397126309,71534.23777113372,128465.76222886523,199999.99999999895
1932.0,992,992,42,1.747800154071756,1.7061163994907715,451.22,108136.5257843209,36424.98770983103,68658.52297463275,131341.47702536592,199999.99999999866
1953.0,992,992,30,1.74854897769065,1.7059340851050553,454.43,131380.1832632742,36378.17566145473,69089.52701276736,130910.47298723138,199999.99999999872
1974.0,988,988,31,1.7450975489700866,1.70724598917151,446.24,139551.65991663307,36358.31160518628,71200.58955690516,128799.41044309382,199999.99999999898
1995.0,992,992,33,1.745304089811518,1.7077477775131231,459.69,138050.45584910345,36353.976988128416,66747.9288397165,133252.07116028247,199999.99999999895
2016.0,988,988,44,1.7375881914606819,1.709688143354623,454.35,163042.3562545881,36327.74963919265,70995.587153357,129004.41284664211,199999.99999999913
2037.0,996,996,42,1.739962927101054,1.7113625619077697,462.77,122817.40973110168,36290.56439105548,67914.30607578764,132085.69392421108,199999.99999999872
2058.0,996,996,42,1.7419253285069722,1.711414042018809,482.36,134392.33824932232,36246.7872690514,68283.18408515009,131716.81591484896,199999.99999999907
2079.0,991,991,42,1.7435688810065393,1.7145277062255073,467.65,156529.7584668486,36006.52940280121,73037.99919796984,126962.0008020291,199999.99999999895
2100.0,993,993,45,1.7372160997911983,1.7170144578412938,475.73,113778.91922399426,36080.925862381875,69904.73203815702,130095.267961842,199999.999999999
2121.0,992,992,47,1.7346133101926666,1.7164077940302334,492.38,148419.38031683493,36038.59058035835,68235.75956418604,131764.240435813,199999.99999999904
2142.0,987,987,51,1.7332083816316795,1.717957098564919,492.32,115281.67823130441,36012.19299101685,68055.23084248361,131944.76915751508,199999.9999999987
2163.0,986,986,46,1.732084689971666,1.7187098486523147,496.79,121835.64868732454,36012.90378849307,69459.2031935258,130540.79680647305,199999.99999999884
2184.0,981,981,49,1.7311253571829368,1.7193188799412444,512.91,137495.50897819217,35775.53251545658,65671.75112911144,134328.24887088756,199999.999999999
2205.0,987,987,41,1.7316105246389626,1.719371908345205,506.74,159302.79828008174,35476.883193216294,70726.20266096298,129273.79733903601,199999.999999999
2226.0,990,990,45,1.7294559642074805,1.7217753687133697,520.98,137630.61917240336,35808.92113315816,67677.4234076481,132322.57659235105,199999.99999999913
2247.0,993,993,45,1.729707780988025,1.7239624713841581,522.53,123876.80590257095,35652.51254702892,67939.46520166143,132060.53479833787,199999.9999999993
2268.0,990,990,49,1.7320894273713678,1.7222208515732,512.67,98944.5632471298,35502.542553098894,72522.88684308973,127477.11315690925,199999.99999999898
2289.0,985,985,46,1.735422322879251,1.722655590792888,507.81,100898.45475185936,35612.38322758805,71058.09205544357,128941.90794455551,199999.99999999907
2310.0,981,981,39,1.7300385734115529,1.7215686364847431,494.4,148956.47564331774,35742.995227484076,70520.67946299889,129479.32053700012,199999.999999999
2331.0,985,985,45,1.7223686141478052,1.7237826628244741,484.33,139053.37157424528,35727.489702813524,71501.2050706125,128498.79492938625,199999.99999999875
2352.0,990,990,54,1.719931814498793,1.7274139992778776,504.32,120839.64223503985,35699.57024086993,67811.76876712125,132188.23123287765,199999.9999999989
2373.0,993,993,64,1.716702029262045,1.7270890484281296,537.47,138670.3785228251,35628.02595583668,64191.82001695591,135808.17998304294,199999.99999999884
2394.0,990,990,75,1.7142541792415746,1.7278705386941307,526.22,115273.47736138424,35483.698389739046,73893.39947166065,126106.60052833804,199999.9999999987
2415.0,987,987,80,1.707685677348319,1.7307619687416684,522.43,143230.83979160103,35564.30797170147,72242.80193394073,127757.19806605829,199999.999999999
2436.0,990,990,87,1.706767622520954,1.733880574984925,531.55,129988.12373057235,35508.2636135682,69493.52024670072,130506.47975329826,199999.99999999898
2457.0,997,997,87,1.705145864742186,1.7362177634627916,559.21,128192.24936968871,35426.64818437505,68021.00002774618,131978.99997225255,199999.99999999872
2478.0,993,993,91,1.699621889102285,1.7387921048492632,556.56,118331.34023387663,35412.01351023474,73365.41164967604,126634.588350323,199999.99999999904
2499.0,989,989,94,1.694794369429849,1.7380083469129222,573.97,118457.88456507384,35474.293888327484,69123.74209109551,130876.25790890325,199999.99999999878
2520.0,983,983,93,1.6932367589749597,1.7389339851424392,576.5,132931.88638637526,35399.29275327661,69889.8089354462,130110.19106455271,199999.9999999989
2541.0,987,987,88,1.6895032734275148,1.739397586298793,534.51,137660.8944800473,35343.21998836505,78121.7924288451,121878.20757115356,199999.99999999866
2562.0,987,987,92,1.688335440174109,1.7414557260618317,502.5,116176.81913754721,35301.79235833347,75359.47844830071,124640.52155169818,199999.9999999989
2583.0,992,992,94,1.6905466267793636,1.7425029852276828,530.47,129651.7912610586,35429.72702091708,66012.60718357765,133987.39281642123,199999.9999999989
2604.0,992,992,97,1.690346873866577,1.7442236930652846,532.57,118725.62816290787,35540.628408794124,68306.80174987661,131693.1982501224,199999.999999999
2625.0,992,992,97,1.6912106429571512,1.7443938948620774,539.35,110740.96791746265,35076.69208971685,72273.10820982968,127726.89179016947,199999.99999999913
2646.0,992,992,94,1.6804439292458495,1.7433914666090675,517.19,114952.565116166,35386.9452401959,75760.8809187634,124239.11908123572,199999.99999999913
2667.0,989,989,103,1.6741651201378116,1.7422688700802471,520.47,135165.64366617377,35573.3754897456,71615.73339019105,128384.26660980828,199999.99999999933
2688.0,993,993,104,1.675050434556798,1.7417885075017612,573.36,143680.55916224804,35648.45315209621,62592.98795150234,137407.01204849698,199999.99999999933
2709.0,994,994,108,1.67829927327178,1.7426747716240305,576.51,132893.350217232,35375.74105193738,73304.85983740815,126695.14016259123,199999.99999999936
2730.0,997,997,115,1.6744373611022239,1.7451709698523092,581.31,99159.27494313446,35551.648997369826,71416.09105000079,128583.90894999818,199999.99999999895
2751.0,995,995,115,1.672110564788687,1.7433329906826662,573.47,117967.29431936686,35324.978535687806,72343.81859146617,127656.18140853291,199999.99999999907
2772.0,986,986,108,1.6734770812424298,1.7415193679586805,576.57,135360.69475987682,35619.60910804332,70191.0819285432,129808.91807145604,199999.99999999924
2793.0,991,991,111,1.6725666287725258,1.7442979753613357,578.36,107609.07093157114,35624.479319046535,72816.30671191686,127183.69328808237,199999.99999999924
2814.0,993,993,105,1.6699346089244695,1.743599867102555,563.8,110939.82622686488,35668.762627829,75367.80929731778,124632.1907026813,199999.99999999907
2835.0,985,985,104,1.6685503629837686,1.7427378767583457,527.56,126565.28015016652,35467.78186664992,79045.07469189538,120954.92530810363,199999.999999999
2856.0,989,989,98,1.6722668928729454,1.745134303924873,515.77,120743.4666759033,35704.84513999713,71602.08087286555,128397.91912713346,199999.999999999
2877.0,989,989,108,1.675305614726237,1.746229252707833,523.58,139512.43745525982,35854.885989846836,70429.01894479424,129570.98105520464,199999.9999999989
2898.0,992,992,104,1.6738783155818606,1.746868944711762,531.22,127741.73227160334,35301.810288760724,70394.51386111119,129605.48613888786,199999.99999999907
2919.0,993,993,110,1.6629309042765343,1.747455409526023,549.8,146322.84416115485,35495.17228264325,68576.65045898627,131423.34954101316,199999.99999999942
2940.0,995,995,114,1.6601572254252535,1.7478331380794725,546.81,109400.25460547542,35152.29728261178,72508.99095425823,127491.0090457411,199999.99999999933
2961.0,992,992,123,1.65856753602813,1.7474157327112372,530.44,125313.8520611619,35521.848385685415,76380.08543342595,123619.91456657347,199999.99999999942
2982.0,994,994,118,1.6584928796036411,1.7500383096195022,518.7,119521.93403701251,35809.82871049475,72855.44036271799,127144.55963728145,199999.99999999942
3003.0,992,992,125,1.6604901963354968,1.7503338860625524,527.82,144626.51426448152,35506.3218170841,68629.95320146618,131370.04679853344,199999.99999999962
3024.0,993,993,125,1.662668116829576,1.7511889215347523,500.59,130836.65092792292,35298.28323022583,77008.31773754435,122991.6822624547,199999.99999999907
3045.0,994,994,120,1.663896971303445,1.7515473135126838,502.77,131626.16337983566,35484.353043767354,72588.17615690109,127411.82384309819,199999.99999999927
3066.0,994,994,121,1.6577421553228568,1.751463042929184,523.13,150962.25555114332,35435.39963799871,67400.81571732418,132599.18428267498,199999.99999999916
3087.0,993,993,126,1.6569848215717007,1.7539667434243134,507.78,112666.433700778,35161.89077084042,74661.91549933572,125338.08450066355,199999.99999999927
3108.0,989,989,128,1.6556265011430795,1.7539582950740604,533.71,137320.71912357444,35281.74556499371,66648.84196439479,133351.15803560452,199999.9999999993
3129.0,987,987,130,1.6506370193223545,1.757806458101268,549.63,142369.4517629776,35294.06082638636,68376.59524269536,131623.40475730377,199999.99999999913
3150.0,993,993,120,1.6528873304377074,1.7600093216821129,571.33,102657.21640613156,35046.71018760082,69215.26748350858,130784.73251649097,199999.99999999953
3171.0,993,993,121,1.6514490086410571,1.7597840448697708,612.89,106562.89697134559,35287.050413590136,65765.98061873401,134234.0193812654,199999.99999999942
3192.0,988,988,119,1.6496725552718592,1.7583782109047672,638.78,110075.52621496172,34853.831415924265,68074.01178071293,131925.98821928643,199999.99999999936
3213.0,984,984,115,1.6404633125086447,1.7560995855580686,656.02,99013.60649598265,34892.90550849321,67248.18088914799,132751.8191108516,199999.9999999996
3234.0,990,990,102,1.6317981361321614,1.7554186015814661,654.17,99668.04375948856,35110.00753330295,71524.69069042247,128475.30930957693,199999.99999999942
3255.0,986,986,92,1.6322858271410903,1.7536900783494935,654.81,87928.8682396341,34978.03198582434,70922.84336171453,129077.15663828487,199999.99999999942
3276.0,980,980,80,1.6267852858481897,1.750780756593866,647.89,100045.2696711444,35257.32040032204,72925.7867346946,127074.21326530476,199999.99999999936
3297.0,978,978,67,1.6199207979709047,1.7503298405991947,647.86,87064.1855425662,35260.26152359919,71142.9074038206,128857.09259617877,199999.99999999936
3318.0,981,981,49,1.6191315334741023,1.7476815452107854,657.93,95301.49905515347,35303.50043038987,67404.98451226592,132595.0154877334,199999.99999999933
3339.0,970,970,49,1.6073844862115334,1.7477404303337147,642.9,99672.41871282672,35083.31616122444,72754.03595746415,127245.96404253518,199999.99999999933
3360.0,971,971,39,1.6003879658108702,1.747871074941302,628.41,96542.52323520875,35133.77139336794,72444.54751184065,127555.45248815844,199999.99999999907
3381.0,963,963,38,1.5931317991183909,1.745241365106322,610.34,136079.82262490914,35291.10104912962,70302.7486436261,129697.25135637303,199999.99999999913
3402.0,964,964,32,1.5767834222149815,1.7473207282745442,591.3,125891.68192936164,35166.32313040096,73008.2294044095,126991.7705955896,199999.9999999991
3423.0,972,972,30,1.5729586076483293,1.7468847914830383,558.01,125970.97904074873,35193.2973535908,74370.2935710109,125629.70642898831,199999.9999999992
3444.0,978,978,29,1.5640653950709937,1.7518603041478524,529.88,110235.07971802262,35352.230966199764,75613.80105713505,124386.19894286398,199999.999999999
3465.0,978,978,36,1.558477756033088,1.7521857879133163,550.04,115562.00249248692,35021.279687505405,67391.96085272322,132608.0391472759,199999.99999999913
3486.0,975,975,40,1.5536674150080585,1.7529612244556616,564.96,153720.41395620327,34855.645357268855,69367.04914302213,130632.95085697678,199999.9999999989
3507.0,979,979,46,1.5503124824972003,1.7563472568744585,540.37,122380.19172452929,34628.103931486025,74148.01962032967,125851.98037966943,199999.9999999991
3528.0,985,985,55,1.54422340832408,1.7565895916238259,501.53,137935.33359477538,34953.68077670522,77088.9637397823,122911.0362602165,199999.99999999878
3549.0,988,988,62,1.5341425444115098,1.7572898123013059,505.28,121449.879439796,34831.34032352977,72386.88108164928,127613.11891834975,199999.999999999
3570.0,985,985,67,1.5239803819756526,1.7590882622021005,485.95,134685.54543633724,34919.715479069586,74477.66511021486,125522.33488978403,199999.9999999989
3591.0,976,976,78,1.516897454494279,1.7592688408840822,508.73,127389.42175226915,34695.31907421873,65295.78108103806,134704.2189189608,199999.99999999886
3612.0,976,976,81,1.5145395928270193,1.7582860735987316,502.31,132647.4416735829,34778.55822078796,71970.85820918457,128029.14179081455,199999.99999999913
3633.0,987,987,74,1.5106177158728735,1.7592129657247768,543.95,114182.90372602346,35022.81227493714,61122.77897761738,138877.22102238168,199999.99999999907
3654.0,982,982,74,1.499931591105448,1.7584257561813446,545.5,111280.66621714937,34621.02991480215,71428.66788451951,128571.33211547919,199999.99999999872
3675.0,976,976,80,1.4932268022439785,1.76036606441632,545.22,113448.68036187183,34833.98947150228,70817.44927591167,129182.55072408661,199999.99999999828
3696.0,977,977,81,1.4879029225860603,1.7614423453821686,540.41,108558.03703738435,34782.95834327605,72823.36129798919,127176.63870200928,199999.9999999985
3717.0,985,985,76,1.479402881853605,1.7629208942092491,523.1,128969.71080199092,34666.869844660025,72541.1281726039,127458.87182739453,199999.99999999843
3738.0,984,984,82,1.4715230600249471,1.7665671513011543,521.29,116315.11213629207,34698.685354067755,71853.43177088312,128146.56822911509,199999.9999999982
3759.0,985,985,88,1.4659362605888395,1.7685327455209714,538.5,117771.57580126156,34659.02516717855,67748.07136257157,132251.92863742684,199999.99999999843
3780.0,983,983,90,1.4560421824324272,1.768870284986612,546.73,109496.38167782295,34561.682673969226,69259.83532229887,130740.1646776995,199999.99999999837
3801.0,981,981,86,1.4476368728662663,1.7679128303728677,571.02,122053.08338865687,34495.985868278854,65665.12565872994,134334.87434126818,199999.99999999814
3822.0,979,979,90,1.440077203214602,1.7679695588993156,602.08,87162.37123980772,34530.02033717572,65878.42400087451,134121.57599912383,199999.99999999834
3843.0,977,977,82,1.422744219617696,1.7652010937440679,574.54,111220.44420411965,34551.933247306726,75209.03070246147,124790.96929753704,199999.99999999852
3864.0,974,974,77,1.409402180690146,1.7646800347206273,578.55,109702.80842981712,34590.5081493256,69611.09706048484,130388.90293951359,199999.99999999843
3885.0,980,980,65,1.3985239986888092,1.7633918762980725,578.07,121035.10476449081,34616.82017034172,72181.56904421729,127818.4309557813,199999.9999999986
3906.0,985,985,60,1.392120956500116,1.7636315613403934,576.3,106853.94200658974,34708.48766374607,71538.73548421949,128461.26451577902,199999.99999999852
3927.0,983,983,59,1.3858859846970333,1.7604531280812987,569.99,139475.28083935633,34812.10814858876,71037.69913320104,128962.30086679719,199999.99999999822
3948.0,985,985,67,1.3763740550734207,1.7625495485232836,525.5,114514.78760580356,34594.12399930127,77894.85558288307,122105.14441711543,199999.9999999985
3969.0,992,992,71,1.3713364689196146,1.7634022995934546,534.57,129747.19818887752,34831.433553152994,69681.71544708182,130318.28455291658,199999.9999999984
3990.0,993,993,69,1.368940644732617,1.7634546644381037,561.57,103369.01045567487,34610.95838532422,65371.68951473671,134628.31048526155,199999.99999999825
4011.0,989,989,71,1.3658159532465837,1.7616662792963416,540.83,133822.30425838614,34601.76433534513,76151.22941085948,123848.77058913914,199999.9999999986
4032.0,990,990,76,1.3649800035383461,1.7649192477022104,541.83,132431.66333435258,34688.68897552625,70393.12992752463,129606.87007247409,199999.99999999872
4053.0,988,988,87,1.3597535771455114,1.7653165706851073,537.85,92544.42942876527,34745.65811801648,72080.66128044928,127919.33871954905,199999.9999999983
4074.0,978,978,87,1.358664901737571,1.764898979085971,530.82,127693.04906283981,34656.43292490473,71294.33202886874,128705.66797113,199999.99999999872
4095.0,983,983,83,1.3460885765304085,1.7653980598482102,530.44,134177.60362619342,34671.08167664306,71535.38192171056,128464.61807828827,199999.99999999884
4116.0,989,989,89,1.3403128145553758,1.7678678687987293,537.06,106075.86338253989,34429.40838488025,67579.25048562764,132420.7495143711,199999.99999999872
4137.0,996,996,93,1.3308856704074876,1.7697339087573736,558.44,120308.73857842975,34853.11535027565,68065.3283409993,131934.67165899905,199999.99999999837
4158.0,997,997,94,1.331371417936281,1.7708304377590551,547.06,140936.85491152317,34769.464877812374,76740.42680153101,123259.57319846768,199999.9999999987
4179.0,993,993,103,1.3275071360217345,1.772290379263812,567.0,116989.38200850785,34841.7019522946,67098.06902342202,132901.93097657675,199999.99999999878
4200.0,993,993,110,1.329008446476969,1.771419290392919,551.92,103427.41217633574,34602.59098372338,75196.8132544341,124803.18674556456,199999.99999999866
4221.0,989,989,100,1.329150559066729,1.7704523263654104,563.49,86556.82957151887,34919.49155483434,68230.3936468922,131769.60635310647,199999.99999999866
4242.0,980,980,101,1.326449139532608,1.771400420829107,535.99,100133.61693018873,34553.448652463565,76481.24096057029,123518.75903942852,199999.9999999988
4263.0,986,986,87,1.3251932476316548,1.7728320511158997,522.05,129459.29523474946,34705.76598912335,75407.99462086735,124592.00537913141,199999.99999999878
4284.0,992,992,91,1.322246707067597,1.7748970607515488,508.75,130777.78079280464,34644.89872535472,73773.64057467616,126226.35942532272,199999.9999999989
4305.0,994,994,100,1.3191162659798104,1.7759150613413652,516.39,108259.12049221773,34621.88698428852,71306.34111730449,128693.6588826944,199999.9999999989
4326.0,992,992,103,1.3140644306159772,1.775298417745085,545.06,108767.92356331396,34763.0858060866,67509.8722012631,132490.12779873566,199999.99999999878
4347.0,990,990,105,1.3107261582268002,1.7789915466919926,528.52,128390.70645158245,34837.91290865516,75138.90758176398,124861.09241823485,199999.99999999884
4368.0,986,986,110,1.3040275404142232,1.780404009822824,518.4,109339.61135147323,34947.81625236129,76495.76715893083,123504.23284106814,199999.99999999895
4389.0,988,988,107,1.3061783190650886,1.7800612884301028,510.78,130151.20372942965,34880.59758316455,71821.65240411522,128178.34759588374,199999.99999999895
4410.0,988,988,110,1.2998517033111159,1.781998316791809,501.16,137491.96949260242,34695.124932234685,73704.16698077925,126295.83301921964,199999.9999999989
4431.0,993,993,112,1.2932751468438948,1.7815869308558998,506.54,147451.19475958482,34754.221251133094,72370.85620850857,127629.14379149016,199999.99999999872
4452.0,991,991,118,1.2907616622596487,1.7835402078927356,550.94,133737.35765637932,34940.937148750636,65083.319710097414,134916.68028990147,199999.9999999989
4473.0,993,993,130,1.2906178421317314,1.7869673196124285,560.8,104345.92588436298,34873.814604793784,69810.09303122548,130189.9069687732,199999.99999999866
4494.0,995,995,133,1.2885776954892798,1.7864827453239578,572.04,100946.61875358193,34822.881734811315,69286.42325590803,130713.5767440907,199999.99999999872
